1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75
61 0.69 0 0.02 0 0.85 0 0.77 0 0.78 0 0 0.06 0.73 0 0.31 0 0.31 0 0.54 0 0.58 0 0.12 0 0.96 0 0.22 0 0.01 0 0.32 0 0 0.22 0 0.69 0 0 0.93 0.53 0 0.15 0 0.13 0 0.3 0 0.26 0 0.15 0 0.21 0 0.33 0 0.75 0 0.37 0 0.69 0 0.38 0 0.4 0 0.22 0 0.35 0 0.46 0 0.69 0 0.43 0
62 0.61 0 0.66 0 0.28 0 0.74 0 0.65 0 0 0.19 0.79 0 0 0.56 0.78 0 0.5 0 0.79 0 0.13 0 0.78 0 0.61 0 0.89 0 0.92 0 0 0.66 0 0.39 0 0 0.04 0.75 0 0.88 0 0.33 0 0.21 0 0.63 0 0.21 0 0.74 0 0.39 0 0.19 0 0.8 0 0.62 0 0.61 0 0.54 0 0.48 0 0.33 0 0.17 0 0.86 0 0.26 0
63 0.05 0 0.36 0 0.13 0 0.3 0 0.97 0 0 0.79 0.54 0 0 0.11 0.67 0 0.31 0 0.85 0 0.62 0 0.62 0 0.08 0 0.86 0 0.17 0 0 0.76 0 0.3 0 0 0.56 1.0 0 0.06 0 0.87 0 0.58 0 0.77 0 0.65 0 0.15 0 0.17 0 0.14 0 0.39 0 0.27 0 0.39 0 0.47 0 0.85 0 0.94 0 0 0.78 0.94 0 0.26 0
64 0.95 0 0.96 0 0.71 0 0.65 0 0.48 0 0.12 0 0.9 0 0.37 0 0.41 0 0.15 0 0.19 0 0.32 0 0.76 0 0.54 0 0.31 0 0.41 0 0 0.61 0 0.36 0 0 0.23 0.5 0 0.27 0 0.86 0 0.99 0 0.33 0 0 0.68 0.76 0 0.52 0 0.79 0 0.33 0 0.28 0 0.04 0 0.63 0 0.82 0 0.08 0 0.0 0 0.26 0 0.23 0
65 0.32 0 0.95 0 0.81 0 0.08 0 0.51 0 0.65 0 0.42 0 0.48 0 0.31 0 0.19 0 0.65 0 0.45 0 0.58 0 0.85 0 0.11 0 0.04 0 0 0.65 0 0.7 0 0 0.38 0.37 0 0.17 0 0.2 0 0.06 0 0.58 0 0 0.39 0.37 0 0.08 0 0.26 0 0.91 0 0.05 0 0.27 0 0.32 0 0.26 0 0.58 0 0 0.25 0.94 0 0.51 0
66 0.99 0 1.0 0 0.36 0 0.41 0 0.56 0 0 0.97 0.5 0 0.31 0 0.74 0 0.91 0 0.2 0 0.76 0 0.15 0 0.87 0 0.34 0 0.35 0 0 0.97 0 0.79 0 0 0.86 0.8 0 0.76 0 0.38 0 0.15 0 0.88 0 0 0.62 0.46 0 0.33 0 0.25 0 0.81 0 0.27 0 0.17 0 0.75 0 0.12 0 0.55 0 0.07 0 0.36 0 0.65 0
67 0.46 0 0.03 0 0.7 0 0.03 0 0.75 0 0.68 0 0.2 0 0.75 0 0.94 0 0.57 0 0.95 0 0.25 0 0.6 0 0.17 0 0.3 0 0.14 0 0 0.88 0 0.41 0 0 0.45 0.74 0 0.88 0 0.48 0 0.2 0 0.12 0 0 1.0 0.27 0 0.83 0 0.2 0 0.11 0 0.39 0 0 0.49 0.07 0 0.4 0 0.05 0 0 0.25 0.02 0 0.5 0
68 0.53 0 0.19 0 0.39 0 0.41 0 0.8 0 0 0.56 0.97 0 0 0.57 0.82 0 0.72 0 0.67 0 0.88 0 0.59 0 0.71 0 0.12 0 0.86 0 0 0.41 0 0.97 0 0 0.51 0.03 0 0.72 0 0.19 0 0.36 0 0.54 0 0 0.56 0.48 0 0.08 0 0.29 0 0.76 0 0.28 0 0.8 0 0.64 0 0.88 0 0.77 0 0.48 0 0.19 0 0.69 0
69 0.46 0 0.07 0 0.67 0 0.82 0 0.88 0 0 0.96 0.82 0 0 0.29 0.32 0 0.84 0 0.45 0 0.25 0 1.0 0 0.03 0 0.37 0 0.99 0 0 0.7 0 0.05 0 0 0.66 0.13 0 0.6 0 0.08 0 0.96 0 0.82 0 0 0.37 0.72 0 0.02 0 0.26 0 0.86 0 1.0 0 0.2 0 0.92 0 0.73 0 0.56 0 0 0.15 0.71 0 0.14 0
70 0.02 0 0.24 0 0.92 0 0.06 0 0.72 0 0.33 0 0.98 0 0.27 0 0.71 0 0.49 0 0.83 0 0.02 0 0.31 0 0.29 0 0.39 0 0.53 0 0 0.9 0 0.52 0 0 0.74 0.71 0 0.59 0 0.85 0 0.96 0 0.78 0 0 0.42 0.06 0 0.4 0 0.37 0 0.92 0 0.76 0 0.03 0 0.73 0 0.39 0 0 0.48 0 0.18 0.82 0 0.46 0
71 0.64 0 0.59 0 0.08 0 0.89 0 0.1 0 0.46 0 0.55 0 0.34 0 0.27 0 0.06 0 0.5 0 0 0.2 0.98 0 0.72 0 0.3 0 0.66 0 0 0.3 0 0.05 0 0 0.12 0.71 0 0.8 0 0.78 0 0.08 0 0.97 0 0.32 0 0.87 0 0.35 0 0.13 0 0.83 0 0.91 0 0.91 0 0.34 0 0.56 0 0.69 0 0 0.02 0.13 0 0.73 0
72 0.78 0 0.87 0 0.03 0 0.65 0 0.55 0 0.43 0 0.32 0 0.59 0 0.69 0 0.4 0 0.47 0 0 0.47 0.99 0 0.79 0 0.08 0 0.1 0 0 0.99 0 0.39 0 0 0.45 0.24 0 0.82 0 0.34 0 0.36 0 0.18 0 0.39 0 0.77 0 0.83 0 0.44 0 0.98 0 0.96 0 0.76 0 0 0.48 0.97 0 0.93 0 0 0.85 0.4 0 0.41 0
73 0.5 0 0.8 0 0.02 0 0.69 0 0.4 0 0 0.52 0.04 0 0.14 0 0.7 0 0.34 0 0.73 0 0 0.48 0.86 0 0.11 0 0.99 0 0.24 0 0 0.16 0 0.86 0 0 0.42 0.89 0 0.22 0 0.73 0 0.64 0 0.83 0 0.58 0 0.6 0 0.23 0 0.77 0 0.72 0 0.65 0 0.11 0 0 0.38 0.31 0 0.29 0 0 0.72 0.87 0 0.39 0
74 0.18 0 0.74 0 0.55 0 0.59 0 0 0.63 0 0.93 0.83 0 0.03 0 0.37 0 0.16 0 0.3 0 0 0.7 0.23 0 0.06 0 0.33 0 0.11 0 0 0.63 0 0.12 0 0 0.75 0.17 0 0.63 0 0.8 0 0.71 0 0.96 0 0.37 0 0.63 0 0.41 0 0.99 0 0.91 0 0.33 0 0.82 0 0 0.45 0.41 0 0.17 0 0 0.75 0.68 0 0.95 0
75 0.24 0 0.31 0 0.09 0 0.73 0 0.92 0 0 0.99 0.31 0 0 0.55 0.92 0 0.59 0 0.87 0 0 0.95 0.34 0 0.43 0 0.12 0 0.44 0 0 0.47 0 0.81 0 0 0.96 0.57 0 0.01 0 0.78 0 0.45 0 0.72 0 0.83 0 0.51 0 0.41 0 0.3 0 0.92 0 0.35 0 0.01 0 0.19 0 0.38 0 0.95 0 0 0.19 0.61 0 0.5 0
76 0.83 0 0.9 0 0.43 0 0.36 0 0.16 0 0.75 0 0.48 0 0.99 0 0.7 0 0.25 0 0.31 0 0 0.79 0.79 0 0.24 0 0.08 0 0.46 0 0 0.92 0 0.15 0 0 0.84 0.8 0 0.23 0 0.44 0 0.79 0 0.76 0 0 0.07 0.21 0 0.28 0 0.94 0 0.66 0 0.8 0 0.73 0 0.05 0 0.63 0 0.88 0 0 0.94 0.7 0 0.77 0
77 0.09 0 0.93 0 0.96 0 0.69 0 0.48 0 0 0.64 0.17 0 0.35 0 0.97 0 0.35 0 0.03 0 0 0.12 0.38 0 0.57 0 0.01 0 0.16 0 0 0.44 0 0.49 0 0 0.9 0.47 0 0.82 0 0.3 0 0.16 0 0.86 0 0 1.0 0.74 0 0.75 0 0.63 0 0.05 0 0.26 0 0.48 0 0.04 0 0.53 0 0.86 0 0 0.91 0.8 0 0.66 0
78 0.53 0 0.79 0 0.22 0 0.5 0 0.35 0 1.0 0 0.82 0 0.97 0 0.24 0 0.05 0 0.97 0 0 0.97 0.0 0 0.07 0 0.98 0 0.69 0 0 0.29 0 0.9 0 0 0.63 0.64 0 0.19 0 0.41 0 0.3 0 0.38 0 0 0.69 0.07 0 0.64 0 0.96 0 0.22 0 0.7 0 0.19 0 0 0.96 0.47 0 0.69 0 0 0.81 0.71 0 0.52 0
79 0.64 0 0.07 0 0.07 0 0.6 0 0.02 0 0 0.57 0.64 0 0 0.59 0.23 0 0.19 0 0.28 0 0 0.27 0.17 0 0.77 0 0.06 0 0.84 0 0 0.1 0 0.51 0 0 0.84 0.08 0 0.3 0 0.68 0 0.77 0 0.86 0 0 0.97 0.37 0 0.02 0 0.84 0 0.46 0 0.78 0 0.35 0 0.81 0 0.92 0 0.64 0 0 0.99 0.07 0 0.37 0
80 0.07 0 0.05 0 0.4 0 0.35 0 0.3 0 0.1 0 0.82 0 0.5 0 0.84 0 0.61 0 0.92 0 0 0.48 0.64 0 0.81 0 0.91 0 0.64 0 0 0.16 0 0.27 0 0 0.54 0.79 0 0.3 0 0.99 0 0.54 0 0.53 0 0.98 0 0.1 0 0.6 0 0.58 0 0.36 0 0.12 0 0.49 0 0 0.22 0.42 0 0.03 0 0 0.03 0 0.79 0.1 0
81 0.24 0 0.21 0 0.48 0 0.66 0 0.01 0 0.96 0 0.15 0 0.01 0 0.07 0 0.78 0 0.09 0 0 0.09 0.36 0 0.73 0 0.48 0 0.47 0 0 0.84 0 0.59 0 0 0.61 0.18 0 0.63 0 0.25 0 0.4 0 0.01 0 0.05 0 0.7 0 0.94 0 0.18 0 0.31 0 0.44 0 0.75 0 0 0.75 0.25 0 0 0.41 0 0.55 0 0.93 0.11 0
82 0.15 0 0.27 0 0.08 0 0.36 0 0.22 0 0.32 0 0.01 0 0.61 0 0.28 0 0.15 0 0.28 0 0 0.99 0.28 0 0.62 0 0.5 0 0.02 0 0 0.33 0 0.56 0 0 0.25 0.39 0 0.71 0 0.11 0 0.57 0 0.64 0 0 0.51 0.35 0 0.49 0 0.18 0 0.71 0 0.92 0 0.01 0 0 0.6 0.33 0 0.23 0 0 0.39 0 0.33 0.17 0
83 0.5 0 0.91 0 0.37 0 0.48 0 0.46 0 0.41 0 0.29 0 0.05 0 0.73 0 0.07 0 0.17 0 0 0.85 0.14 0 0.13 0 0.53 0 0.42 0 0 0.43 0 0.82 0 0 0.44 0.3 0 0.54 0 0.31 0 0.91 0 0.21 0 0 0.12 0.67 0 0.97 0 0.48 0 0.9 0 0.13 0 0.6 0 0 0.79 0.1 0 0 0.69 0 0.3 0 0.98 0.15 0
84 0.84 0 0.33 0 0.38 0 0.44 0 0.91 0 0.23 0 0.99 0 0.09 0 0.03 0 0.51 0 0.61 0 0 0.8 0.6 0 0.14 0 0.32 0 0 0.48 0 0.26 0 0.55 0 0 0.88 0.51 0 0.86 0 0.83 0 0.43 0 0.92 0 0.18 0 0.49 0 0.15 0 0.17 0 0.94 0 0.88 0 0.35 0 0.07 0 0.03 0 0.03 0 0.09 0 0.4 0 0.91 0
85 0.03 0 0.16 0 0.01 0 0.87 0 0.03 0 0.94 0 0.78 0 0.41 0 0.16 0 0.16 0 0.71 0 0 0.63 0.6 0 0.26 0 0.44 0 0 0.25 0 0.04 0 0.53 0 0 0.26 0.07 0 0.73 0 0.29 0 0.49 0 0.06 0 0.2 0 0.37 0 0.03 0 0.85 0 0.54 0 0.6 0 0.98 0 0 0.7 0.04 0 0.7 0 0 0.45 0.0 0 0.9 0
86 0.84 0 0.82 0 0.59 0 0.82 0 0.96 0 0.37 0 0.93 0 0.73 0 0.88 0 0.91 0 0.44 0 0 0.17 0.47 0 0.19 0 0.65 0 0 0.55 0 0.99 0 0.69 0 0 0.67 0.09 0 0 0.56 0.37 0 0.64 0 0.42 0 0.43 0 0.68 0 0.19 0 0.48 0 0.74 0 0.97 0 0.1 0 0 0.9 0.6 0 0.1 0 0.37 0 0.25 0 0.29 0
87 0.79 0 0.02 0 0.1 0 0.28 0 0.18 0 0 0.78 0.99 0 0 0.83 0.13 0 0.83 0 0.21 0 0 0.63 0.0 0 0.04 0 0.02 0 0 0.73 0 0.76 0 0.78 0 0 0.44 0.98 0 0.45 0 0.63 0 0.92 0 0.04 0 0.71 0 0.85 0 0.57 0 0.31 0 0.89 0 0.08 0 0.61 0 0.93 0 0.26 0 0.46 0 0.25 0 0.02 0 0.18 0
88 0.75 0 0.63 0 0.51 0 0.24 0 0.45 0 0 0.55 0.71 0 0 0.97 0.53 0 0.27 0 0.0 0 0 0.26 0.32 0 0.13 0 0.31 0 0 0.49 0 0.58 0 0.08 0 0 0.14 0.26 0 0.54 0 0.88 0 0.06 0 0.96 0 0.61 0 0.4 0 0.24 0 0.26 0 0.01 0 0.28 0 0.54 0 0.33 0 0.4 0 0.82 0 0 0.66 0.14 0 0.25 0
89 0.68 0 0.7 0 0.54 0 0.23 0 0.67 0 0.67 0 0.87 0 0.47 0 0.07 0 0.68 0 0.82 0 0 0.07 0.34 0 0.27 0 0.32 0 0 0.47 0 0.97 0 0.03 0 0 0.68 0.58 0 0.6 0 0.56 0 0.45 0 0.97 0 0 0.9 0.55 0 0.65 0 0.49 0 0.31 0 0.54 0 0.97 0 0.35 0 0.61 0 0.78 0 0.68 0 0.19 0 0.82 0
90 0.5 0 0.56 0 0.47 0 0.34 0 0.76 0 0.4 0 0.1 0 0.19 0 0.62 0 0.38 0 0.86 0 0 0.66 0.1 0 0.22 0 0.16 0 0 0.32 0 0.46 0 0.52 0 0 0.48 0.73 0 0.52 0 0.55 0 0.81 0 0.58 0 0 0.51 0.03 0 0.64 0 0.67 0 0.72 0 0.05 0 0.22 0 0 0.11 0.62 0 0.77 0 0 0.31 0.05 0 0.81 0
91 0.85 0 0.51 0 0.89 0 0.03 0 0.83 0 0 0.63 0.4 0 0 0.45 0.57 0 0.85 0 0.01 0 0 0.82 0.96 0 0.54 0 0.26 0 0 0.7 0 0.16 0 0.47 0 0 0.93 0.34 0 0.29 0 0.31 0 0.77 0 0.08 0 0 0.1 0.01 0 0.62 0 0.48 0 0.94 0 0.37 0 0.1 0 0.69 0 0.61 0 0.54 0 0 0.84 0.13 0 0.99 0
92 0.68 0 0.19 0 0.31 0 0.84 0 0.82 0 0.99 0 0.14 0 0.35 0 0.28 0 0 0.24 0.2 0 0 0.83 0.72 0 0.43 0 0.57 0 0 0.96 0 0.9 0 0.96 0 0 0.83 0.07 0 0.7 0 0.22 0 0 0.77 0.77 0 0 0.99 0.39 0 0.58 0 0.48 0 0.64 0 0.83 0 0.1 0 0.8 0 0.53 0 0.42 0 0.25 0 0.04 0 0.23 0
93 0.2 0 0.97 0 0.2 0 0.9 0 0.44 0 0.7 0 0.42 0 0 0.49 0.29 0 0 0.65 0.23 0 0 0.29 0.64 0 0.17 0 0.68 0 0 0.96 0 0.21 0 0.07 0 0 0.23 0.53 0 0.98 0 0.57 0 0 0.32 0.81 0 0 0.82 0.19 0 0.23 0 1.0 0 0.41 0 0.33 0 0.94 0 0.76 0 0.73 0 0.15 0 0.22 0 0.71 0 0.18 0
94 0.1 0 0.75 0 0.97 0 0.36 0 0.17 0 0.22 0 0.36 0 0.2 0 0.46 0 0.68 0 0.94 0 0 0.15 0.04 0 0.15 0 0.88 0 0 0.87 0 0.22 0 0.53 0 0 0.91 0.64 0 0.6 0 0.29 0 0.44 0 0.21 0 0.84 0 0.99 0 0.61 0 0.59 0 0.94 0 0.25 0 0.47 0 0.75 0 0.64 0 0.31 0 0.06 0 0 0.26 0.64 0
95 0.6 0 0.0 0 0.13 0 0.89 0 0.33 0 0.56 0 0.87 0 0.61 0 0.8 0 0.52 0 0.6 0 0 0.5 0.59 0 0.21 0 0.5 0 0 0.92 0 0.75 0 0.69 0 0 0.35 0.69 0 0.95 0 0.2 0 0.26 0 0.12 0 0.72 0 0.63 0 0.96 0 0.88 0 0.43 0 0.14 0 0.48 0 0 0.84 0.25 0 0.08 0 0 0.97 0 0.68 0.16 0
96 0.35 0 0.74 0 0.51 0 0.63 0 0.14 0 0.96 0 0.53 0 0 0.59 0.23 0 0.95 0 0.74 0 0 0.18 0.19 0 0.04 0 0.21 0 0 0.65 0 0.08 0 0.43 0 0 0.89 0.14 0 0.53 0 0.13 0 0.53 0 0.68 0 0.55 0 0.09 0 0.57 0 0.84 0 0.59 0 0.41 0 0.06 0 0.09 0 0.29 0 0.69 0 0.13 0 0 0.84 0.29 0
97 0.21 0 0.16 0 0.68 0 0.21 0 0.81 0 0 0.39 0.48 0 0 0.29 0.16 0 0.38 0 0.37 0 0 0.36 0.21 0 0.9 0 0.42 0 0 0.48 0 0.15 0 0.29 0 0 0.17 0.75 0 0.3 0 0.44 0 0.36 0 0.25 0 0.6 0 0.92 0 0.03 0 0.1 0 0.38 0 0.32 0 0.59 0 0.71 0 0.94 0 0.56 0 0 0.86 0 0.01 0.19 0
98 0.72 0 0.24 0 0.5 0 0.62 0 0.99 0 0.26 0 0.26 0 0.89 0 0.68 0 0 0.58 0.87 0 0 0.41 0.31 0 0.94 0 0.4 0 0 0.11 0 0.22 0 0.88 0 0 0.89 0.48 0 0.07 0 0.4 0 0 0.53 0.66 0 0.23 0 0.99 0 0.72 0 0.76 0 0.57 0 0.54 0 0.93 0 0.44 0 0.32 0 0.51 0 0.28 0 0 0.81 0.09 0
99 0.64 0 0.88 0 0.66 0 0.94 0 0.99 0 0.64 0 0.68 0 0.68 0 0.16 0 0.18 0 0.05 0 0 0.78 0.93 0 0.78 0 0.26 0 0 0.44 0 0.31 0 0.13 0 0 0.51 0.27 0 0.4 0 0.55 0 0.18 0 0.02 0 0 0.13 0.34 0 0.29 0 0.82 0 0.38 0 0.92 0 0.7 0 0.74 0 0.74 0 0.88 0 0.19 0 0 0.21 0.58 0
100 0.37 0 0.92 0 0.41 0 0.23 0 0.04 0 0 0.54 0.88 0 0 0.22 0 0.92 0 0.31 0.27 0 0.43 0 0.44 0 0.13 0 0.75 0 0.06 0 0 0.87 0 0.43 0 0.2 0 0.39 0 0.2 0 0.81 0 0.37 0 0.17 0 0.11 0 0.92 0 0.65 0 0.16 0 0.98 0 0.54 0 0.16 0 0.07 0 0.88 0 0.52 0 0.15 0 0.74 0 0.79 0
101 0.42 0 0.07 0 0.16 0 0.94 0 0.25 0 0 0.03 0.04 0 0 0.93 0 0.83 0 0.01 0.15 0 0.11 0 0.23 0 0.74 0 0.65 0 0.38 0 0 0.19 0 0.47 0 0.61 0 0.09 0 0.93 0 0.9 0 0 1.0 0.49 0 0.15 0 0.86 0 0.73 0 0.65 0 0.8 0 0.02 0 0.72 0 0.67 0 0.11 0 0.88 0 0.89 0 0.97 0 0.93 0
102 0.84 0 1.0 0 0.84 0 0.46 0 0.34 0 0.69 0 0.08 0 0 0.89 0 0.2 0 0.68 0.37 0 0 0.65 0.06 0 0.85 0 0.03 0 0.7 0 0 0.29 0 0.36 0 0.04 0 0.6 0 0.66 0 0.89 0 0.23 0 0.66 0 0.76 0 0.77 0 0.27 0 0.9 0 0.82 0 0.66 0 0.47 0 0.71 0 0.0 0 0.64 0 0.82 0 0.27 0 0.39 0
103 0.34 0 0.99 0 0.31 0 0.74 0 0.44 0 0 0.63 0.52 0 0 0.26 0 0.39 0 0.76 0.3 0 0 0.26 0.14 0 0.11 0 0.64 0 0.72 0 0 0.5 0 0.11 0 0.08 0 0.77 0 0.54 0 0.85 0 0.88 0 0.13 0 0.36 0 0.26 0 0.08 0 0.06 0 0.65 0 0.28 0 0.74 0 0.85 0 0.08 0 0.32 0 0.51 0 0.59 0 0.43 0
104 0.8 0 0.02 0 0.29 0 0.64 0 0.4 0 0.63 0 0.52 0 0 0.55 0 0.03 0 0.15 0.62 0 0 0.01 0.63 0 0.24 0 0.88 0 0.43 0 0 0.56 0 0.33 0 0.02 0 0.32 0 0.4 0 0.63 0 0 0.51 0.41 0 0.2 0 0.63 0 0.22 0 0.75 0 0.21 0 0.41 0 0.89 0 0.29 0 0.21 0 0.53 0 0.34 0 0.14 0 0.14 0
105 0.26 0 0.03 0 0.32 0 0.01 0 0.9 0 0 0.91 0.71 0 0 0.07 0 0.98 0 0.15 0.8 0 0 0.6 0.18 0 0.85 0 0.74 0 0.81 0 0 0.01 0 0.32 0 0.56 0 0.57 0 0.33 0 0.19 0 0.31 0 0.19 0 0 0.27 0.6 0 0.78 0 0.16 0 0.89 0 0.47 0 0.31 0 0.4 0 0.87 0 0.13 0 0.01 0 0.2 0 0.06 0
106 0.74 0 0.73 0 0.46 0 0.47 0 0.13 0 0.58 0 0.09 0 0 0.32 0 0.79 0 0.09 0.02 0 0 0.95 0.51 0 0.4 0 0.19 0 0 0.34 0 0.21 0 0.21 0 0.31 0 0.77 0 0.85 0 0.28 0 0.61 0 0.59 0 0.81 0 0.14 0 0.19 0 0.55 0 0.91 0 0.31 0 0.24 0 0.41 0 0.75 0 0.12 0 0.08 0 0.98 0 0.53 0
107 0.08 0 0.81 0 0.48 0 0.92 0 0.48 0 0.51 0 0.15 0 0 0.48 0 0.56 0 0.95 0.17 0 0 0.3 0.02 0 0.8 0 1.0 0 0 0.89 0 0.69 0 0.31 0 0.15 0 0.84 0 0 0.9 0.19 0 0.93 0 0.78 0 0.33 0 0.81 0 0.51 0 0.24 0 0.72 0 0.95 0 0.75 0 0.64 0 0.65 0 0.07 0 0.1 0 0.06 0 0.67 0
108 0.85 0 0.08 0 0.54 0 0.73 0 0.01 0 0 0.46 0.14 0 0 0.73 0 0.37 0 0.76 0.33 0 0 0.95 0.51 0 0.16 0 0.53 0 0 0.4 0 0.47 0 0.78 0 0.44 0 0.18 0 0.92 0 0.35 0 0.27 0 0.39 0 0.84 0 0.16 0 0.9 0 0.37 0 0.14 0 0.42 0 0.03 0 0.8 0 0.53 0 0.27 0 0.32 0 0.48 0 0.37 0
109 0.11 0 0.68 0 0.58 0 0.96 0 0.66 0 0.56 0 0.91 0 0 0.15 0 0.24 0 0.76 0.51 0 0 0.16 0.59 0 0.42 0 0.01 0 0 0.46 0 0.64 0 0.23 0 0.04 0 0.13 0 0.04 0 0.66 0 0 0.9 0.1 0 0.42 0 0.08 0 0.83 0 0.18 0 0.17 0 0.65 0 0.57 0 0.97 0 0.68 0 0.96 0 0.69 0 0.36 0 0.48 0
110 0.32 0 0.23 0 0.32 0 0.8 0 0.69 0 0.75 0 0.55 0 0 0.98 0 0.89 0 0.44 0.94 0 0 0.31 0.07 0 0.36 0 0.31 0 0 0.02 0 0.72 0 0.85 0 0.88 0 0.12 0 0.93 0 0.6 0 0.68 0 0.57 0 0.89 0 0.63 0 0.59 0 0.2 0 0.94 0 0.83 0 0.75 0 0.06 0 0.34 0 0.81 0 0.1 0 0 0.72 0.96 0
111 0.51 0 0.47 0 0.07 0 0.66 0 0.93 0 0 0.1 0.49 0 0 0.52 0 0.7 0 0.8 0.93 0 0.96 0 0.47 0 0.31 0 0.71 0 0.1 0 0 0.46 0 0.91 0 0 0.21 0.4 0 0.78 0 0.56 0 0.3 0 0.2 0 0 0.13 0.83 0 0.55 0 0.12 0 0.01 0 0.11 0 0.06 0 0.92 0 0.67 0 0.9 0 0.86 0 0.7 0 0.63 0
112 1.0 0 0.45 0 0.85 0 0.96 0 0.17 0 0 0.91 0.41 0 0 0.35 0 0.48 0 0.57 0.86 0 0.36 0 0.45 0 0.32 0 0.78 0 0.64 0 0 0.32 0 0.4 0 0 0.19 0.92 0 0.87 0 0.4 0 0.64 0 0.43 0 0 0.96 0.54 0 0.92 0 0.7 0 0.12 0 0.47 0 0.43 0 0.62 0 0.32 0 0.84 0 0 0.09 0.62 0 0.05 0
113 0.44 0 0.14 0 0.38 0 0.63 0 0.19 0 0.86 0 0.03 0 0 0.63 0 0.41 0 0.06 0.09 0 0 0.44 0.59 0 0.24 0 0.85 0 0.83 0 0 0.14 0 0.96 0 0 0.7 0.14 0 0.29 0 0.28 0 0.4 0 0.57 0 0.1 0 0.1 0 0.41 0 0.84 0 0.67 0 0.29 0 0.98 0 0.97 0 0.98 0 0.77 0 0 0.65 0.16 0 0.91 0
114 0.44 0 0.8 0 0.83 0 0.51 0 0.8 0 0 0.0 0.39 0 0 0.36 0 0.6 0 0.79 0.34 0 0 0.2 0.15 0 0.85 0 0.1 0 0.99 0 0 0.67 0 0.91 0 0 0.81 0.71 0 0.19 0 0.66 0 0.44 0 0.37 0 0 0.71 0.43 0 0.23 0 0.2 0 0.7 0 0.35 0 0.46 0 0.47 0 0.32 0 0.87 0 0 0.3 0.33 0 0.52 0
115 0.0 0 0.09 0 0.57 0 0.28 0 0.73 0 0.89 0 0.8 0 0 0.55 0 0.25 0 0.87 0.08 0 0 0.67 0.37 0 0.8 0 0.3 0 0 0.27 0 0.52 0 0.82 0 0 0.64 0.47 0 0.68 0 0.89 0 0.82 0 0.52 0 0.87 0 0.86 0 0.45 0 0.04 0 0.16 0 0.84 0 0.17 0 0.94 0 0.55 0 0.07 0 0 0.79 0.11 0 0.72 0
116 0.16 0 0.71 0 0.11 0 0.81 0 0.62 0 0.89 0 0 0.94 0.19 0 0.38 0 0.11 0 0.9 0 0.54 0 0.12 0 0.25 0 0.21 0 0.88 0 0 0.25 0 0.08 0 0.27 0 0.5 0 0.86 0 0.7 0 0.2 0 0.04 0 0.35 0 0.11 0 0.12 0 0.84 0 0.33 0 0.83 0 0.71 0 0.4 0 0.0 0 0.85 0 0.88 0 0.39 0 0.19 0
117 0.05 0 0.63 0 0.24 0 0.33 0 0.63 0 0.82 0 0 0.74 0.25 0 0.88 0 0.54 0 0.96 0 0.69 0 0.92 0 0.05 0 0.5 0 0.18 0 0 0.77 0 0.28 0 0.18 0 0.83 0 0.41 0 0.49 0 0.32 0 0.68 0 0.6 0 0.71 0 0.32 0 0.32 0 0.73 0 0.45 0 0.99 0 0.73 0 0.77 0 0.9 0 0 0.52 0.57 0 0.51 0
118 0.39 0 0.9 0 0.69 0 0.88 0 0 0.5 0.67 0 0 0.24 0.86 0 0.16 0 0.87 0 0.71 0 0.57 0 0.91 0 0.79 0 0.78 0 0.42 0 0 0.43 0 0.85 0 0.72 0 0.3 0 0.32 0 0.5 0 0.19 0 0.08 0 0.51 0 0.31 0 0.54 0 0.16 0 0.96 0 0.38 0 0.87 0 0.6 0 0.42 0 0.51 0 0 0.42 0.21 0 0.01 0
119 0.04 0 0.44 0 0.79 0 0.46 0 0.42 0 0 0.64 0 0.58 0.51 0 0.45 0 0.15 0 0.88 0 0.18 0 0.65 0 0.83 0 0.25 0 0.3 0 0 0.76 0 0.23 0 0.64 0 0.11 0 0.95 0 0.47 0 0.2 0 0.29 0 0.8 0 0.08 0 0.48 0 0.77 0 0.85 0 0.61 0 0.66 0 0.5 0 0.72 0 0.99 0 0 0.63 0.45 0 0.98 0
120 0.54 0 0.59 0 0.07 0 0.74 0 0 0.07 0 0.4 0 0.32 0.64 0 0.81 0 0.6 0 0.16 0 0.23 0 0.61 0 0.73 0 0.62 0 0.35 0 0 0.46 0 0.44 0 0.19 0 0.59 0 0.12 0 0.08 0 0.86 0 0.43 0 0.37 0 0.05 0 0.2 0 0.87 0 0.89 0 0.97 0 0.86 0 0.41 0 0.41 0 0.43 0 0.06 0 0.93 0 0.68 0
121 0.27 0 0.72 0 0.83 0 0.61 0 0 0.76 0 0.51 0 0.71 0.5 0 0.55 0 0.17 0 0.62 0 0.89 0 0.13 0 0.37 0 0.44 0 0.36 0 0 0.11 0 0.18 0 0.35 0 0.74 0 0.27 0 0.04 0 0.77 0 0.38 0 0.85 0 0.77 0 0.92 0 0.16 0 0.04 0 0.73 0 0.4 0 0.85 0 0.37 0 0.12 0 0 0.12 0.64 0 0.87 0
